url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,110,70
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,52,38
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/disable-anti-virus.md,19,13
/PetervanLunteren/AddaxAI/releases,17,13
/PetervanLunteren/AddaxAI/issues,16,12
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/all-user-install.md,14,12
/PetervanLunteren/AddaxAI/tree/main/install_files,13,9
/PetervanLunteren/AddaxAI/blob/main/markdown/quick-test.md,12,5
/PetervanLunteren/AddaxAI/blob/main/model_info/model_info_v5.json,11,4
/PetervanLunteren/AddaxAI/issues/92,11,1
