url_path,views_total,views_unique
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,90,55
/PetervanLunteren/AddaxAI,89,52
/PetervanLunteren/AddaxAI/issues,19,7
/PetervanLunteren/AddaxAI/tree/main/model_info,18,8
/PetervanLunteren/AddaxAI/tree/main,13,10
/PetervanLunteren/AddaxAI/blob/main/model_info/model_info_v5.json,13,6
/PetervanLunteren/AddaxAI/pull/104,13,6
/PetervanLunteren/AddaxAI/releases,11,11
/PetervanLunteren/AddaxAI/tree/main/classification_utils,11,8
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/disable-anti-virus.md,10,7
