url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,171,80
/PetervanLunteren/AddaxAI/actions,152,4
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,60,30
/PetervanLunteren/AddaxAI/tree/env-download-runtime/.github/workflows,45,1
/PetervanLunteren/AddaxAI/actions/workflows/build-windows-release.yml,44,1
/PetervanLunteren/addaxai,42,1
/PetervanLunteren/AddaxAI/tree/main,41,20
/PetervanLunteren/AddaxAI/actions/workflows/build-macos-release.yml,36,1
/PetervanLunteren/AddaxAI/blob/env-download-runtime/.github/workflows/build-windows-release.yml,34,1
/PetervanLunteren/AddaxAI/blob/main/AddaxAI_GUI.py,33,13
